timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy
2024-02-12,48300.0000000000,50334.8200000000,47710.0100000000,49917.2700000000,59009.9670500000,-131.9847811100,0.2156621400,0.0100000000,14.3303557500,0.0000007300
2024-02-13,49917.2800000000,50368.6100000000,48300.9500000000,49699.5900000000,55551.5670600000,-6192.5632764700,0.2137841400,0.0100000000,10.0281799300,0.0000005100
2024-02-14,49699.6000000000,52043.7100000000,49225.0100000000,51795.1700000000,57046.3740100000,-304.3764311900,0.3861952700,0.0103245200,19.3524058600,0.0000009900
2024-02-15,51795.1700000000,52816.6200000000,51314.0000000000,51880.0000000000,53816.0305500000,-7113.8013484000,0.2040290900,0.0100000000,14.9289570900,0.0000007600
2024-02-16,51880.0100000000,52572.0800000000,51566.0000000000,52124.1100000000,37772.2531800000,-2752.3767521100,0.2144624800,0.0113872300,15.4905099300,0.0000007900
2024-02-17,52124.1000000000,52162.8200000000,50625.0000000000,51642.6400000000,25674.0062200000,271.6826443600,0.3588217900,0.0126526600,10.0045819100,0.0000005100
2024-02-18,51642.6400000000,52377.0000000000,51163.2800000000,52137.6700000000,21992.1036300000,789.9637148700,0.4239475000,0.0163462300,8.8084096400,0.0000004500
2024-02-19,52137.6800000000,52488.7700000000,51677.0000000000,51774.7300000000,29534.9943200000,-518.9445997200,0.2863895200,0.0161910800,49.4456110500,0.0000025200
2024-02-20,51774.7400000000,52985.0000000000,50760.3700000000,52258.8200000000,49614.4731800000,-75.5627167800,0.3626396100,0.0131882200,9.2388135400,0.0000004700
2024-02-21,52258.8200000000,52366.8000000000,50625.0000000000,51849.3900000000,43079.4004900000,4537.3306406800,0.4373339300,0.0102780600,12.8690020100,0.0000006600
2024-02-22,51849.3800000000,52065.7800000000,50940.7800000000,51288.4200000000,35309.4457400000,-297.5045532900,0.3342171000,0.0116370300,21.9811798800,0.0000011200
2024-02-23,51288.4200000000,51548.5400000000,50521.0000000000,50744.1500000000,30545.7954400000,1177.7571478200,0.3292825800,0.0118724300,18.8973158700,0.0000009600
2024-02-24,50744.1500000000,51698.0000000000,50585.0000000000,51568.2200000000,16560.4211000000,-186.1582351400,0.2820324300,0.0100333200,8.5841196500,0.0000004400
2024-02-25,51568.2100000000,51958.5500000000,51279.8000000000,51728.8500000000,18721.6315900000,-915.9636132200,0.2620195300,0.0154048600,9.0052864700,0.0000004600
2024-02-26,51728.8500000000,54910.0000000000,50901.4400000000,54476.4700000000,51256.7219900000,-7621.5652074500,0.2505523200,0.0257408600,11.6478946200,0.0000005900
2024-02-27,54476.4800000000,57588.1500000000,54450.1300000000,57037.3400000000,67194.9856200000,1840.1177189400,0.2067981300,0.0454372500,15.0541579900,0.0000007700
2024-02-28,57037.3500000000,64000.0000000000,56691.8500000000,62432.1000000000,118763.4698400000,2095.6958689900,0.1659929800,0.0511224400,31.4437050300,0.0000016000
2024-02-29,62432.1100000000,63676.3500000000,60364.7000000000,61130.9800000000,78425.0760300000,-563.9551211300,0.2396773000,0.0732818000,22.7963766500,0.0000011600
2024-03-01,61130.9900000000,63114.2300000000,60777.0000000000,62387.9000000000,47737.9347300000,-2103.5753449400,0.2516934300,0.0558786400,56.8908021400,0.0000029000
2024-03-02,62387.9000000000,62433.1900000000,61561.1200000000,61987.2800000000,25534.7365900000,456.7649315100,0.3196307400,0.0565211800,10.5826281400,0.0000005400
2024-03-03,61987.2800000000,63231.8800000000,61320.0000000000,63113.9700000000,28994.9090300000,-135.8029076400,0.2987417100,0.0478980800,11.7661787800,0.0000006000
2024-03-04,63113.9700000000,68499.0000000000,62300.0000000000,68245.7100000000,84835.1600500000,-540.1432615600,0.2160202200,0.0625059900,23.0082914500,0.0000011700
2024-03-05,68245.7100000000,69000.0000000000,59005.0000000000,63724.0100000000,132696.7813000000,4875.4977688400,0.2024995100,0.0788738700,27.1650863100,0.0000013800
2024-03-06,63724.0100000000,67641.1000000000,62779.1400000000,66074.0400000000,78738.8549100000,2643.8020030900,0.1941103600,0.0384047600,48.8519536900,0.0000024900
2024-03-07,66074.0400000000,67980.0000000000,65551.0000000000,66823.1700000000,53059.8869000000,-79.2363027600,0.3076083400,0.0443756600,26.9912751000,0.0000013700
2024-03-08,66823.1800000000,69990.0000000000,66082.6600000000,68124.1900000000,74261.9328420000,-3674.6328735100,0.3054779300,0.0435441000,24.8551302900,0.0000012600
2024-03-09,68124.2000000000,68541.1000000000,67861.1000000000,68313.2700000000,19872.8974300000,-792.0349157900,0.3118714600,0.0290188200,15.3874911700,0.0000007800
2024-03-10,68313.2800000000,69887.6100000000,68094.7500000000,68955.8800000000,38404.6683500000,1276.7273665500,0.4075369200,0.0545458400,28.2330792900,0.0000014400
2024-03-11,68955.8800000000,72800.0000000000,67024.9600000000,72078.1000000000,75292.8257260000,6175.2485657900,0.2783615500,0.0637480500,20.5707954200,0.0000010500
2024-03-12,72078.1000000000,73000.0000000000,68620.8200000000,71452.0100000000,68783.5466910000,1235.9609356400,0.2837373600,0.0474711400,15.1825553100,0.0000007700
2024-03-13,71452.0000000000,73650.2500000000,71333.3100000000,73072.4100000000,52659.7116470000,-3233.1544221500,0.2534665400,0.0478073300,20.2069578000,0.0000010300
2024-03-14,73072.4000000000,73777.0000000000,68555.0000000000,71388.9400000000,71757.6287460000,-2334.5632604500,0.3574564700,0.0374199100,29.3477389000,0.0000014900
2024-03-15,71388.9400000000,72419.7100000000,65600.0000000000,69499.8500000000,103334.0354600000,-4530.4371039900,0.3626592900,0.0200706400,14.5987842700,0.0000007400
2024-03-16,69499.8400000000,70043.0000000000,64780.0000000000,65300.6300000000,55926.9533600000,2118.6891136400,0.2704397500,0.0197725000,11.5512810500,0.0000005900
2024-03-17,65300.6400000000,68904.4000000000,64533.0000000000,68393.4800000000,49742.2158900000,495.8376774700,0.2977536500,0.0199530800,53.9840836800,0.0000027500
2024-03-18,68393.4700000000,68956.0000000000,66565.2000000000,67609.9900000000,55691.0808800000,-1732.6233955800,0.3218054700,0.0284776900,17.3123656200,0.0000008800
2024-03-19,67610.0000000000,68124.1100000000,61555.0000000000,61937.4000000000,101005.3248700000,5452.6209541100,0.3309185400,0.0231769500,11.9820227500,0.0000006100
2024-03-20,61937.4100000000,68100.0000000000,60775.0000000000,67840.5100000000,90420.5859200000,-1908.6555496300,0.2728059100,0.0170092500,13.0750508000,0.0000006700
2024-03-21,67840.5100000000,68240.4700000000,64529.0100000000,65501.2700000000,53357.4800200000,1088.5041453300,0.3805522200,0.0191554900,29.2629790700,0.0000014900
2024-03-22,65501.2800000000,66649.6200000000,62260.0000000000,63796.6400000000,51482.3782100000,-2128.7048351000,0.3523213100,0.0112868000,42.8251503100,0.0000021800
2024-03-23,63796.6400000000,65999.0000000000,63000.0000000000,63990.0100000000,26410.1140900000,-924.1904509600,0.4282892200,0.0114912000,227.6840291400,0.0000115800
2024-03-24,63990.0200000000,67628.6900000000,63772.2900000000,67209.9900000000,31395.7801500000,-591.1014960300,0.3900544500,0.0162025100,23.4985432100,0.0000012000
2024-03-25,67210.0000000000,71150.0000000000,66385.0600000000,69880.0100000000,53431.1448600000,-625.1178035500,0.3154265400,0.0246894400,56.0582283700,0.0000028500
2024-03-26,69880.0000000000,71561.1000000000,69280.0000000000,69988.0000000000,38934.3841700000,3781.4192653000,0.3020676000,0.0258169000,22.2452441900,0.0000011300
2024-03-27,69987.9900000000,71769.5400000000,68359.1800000000,69469.9900000000,49119.3568500000,2286.5462087400,0.2977724400,0.0327990500,12.1092525200,0.0000006200
2024-03-28,69469.9900000000,71552.0600000000,68903.6200000000,70780.6000000000,35439.0323900000,-1913.6565072400,0.3083853400,0.0271968000,42.2130701100,0.0000021500
2024-03-29,70780.6000000000,70916.1600000000,69009.0000000000,69850.5400000000,25445.0835300000,1429.1610774900,0.3038307600,0.0254267400,9.6566603100,0.0000004900
2024-03-30,69850.5300000000,70321.1000000000,69540.0000000000,69582.1800000000,13644.6114200000,1105.6283305400,0.2591517900,0.0318858900,11.1162432500,0.0000005700
2024-03-31,69582.1700000000,71366.0000000000,69562.9900000000,71280.0100000000,19396.3443300000,391.7888994000,0.3539382400,0.0448261700,17.7919624700,0.0000009000
2024-04-01,71280.0000000000,71288.2300000000,68062.8600000000,69649.8000000000,41445.3203900000,-1013.4448289500,0.3553823100,0.0351702100,57.4701179600,0.0000029200
2024-04-02,69649.8100000000,69674.2300000000,64550.0000000000,65463.9900000000,71799.8279300000,-1992.7373200100,0.3589286300,0.0127531800,24.8554291800,0.0000012600
2024-04-03,65463.9900000000,66903.6300000000,64493.0700000000,65963.2800000000,39887.2177800000,-2036.6959302400,0.4141678200,0.0100000000,11.0234754900,0.0000005600
2024-04-04,65963.2700000000,69309.9100000000,65064.5200000000,68487.7900000000,41510.4845300000,-3947.3490138100,0.2705851700,0.0100000000,11.0924695800,0.0000005600
2024-04-05,68487.8000000000,68756.6700000000,65952.5600000000,67820.6200000000,37915.2307300000,921.6923767100,0.5430953100,0.0100000000,6.3385634500,0.0000003200
2024-04-06,67820.6300000000,69692.0000000000,67447.8300000000,68896.0000000000,20134.2891900000,-448.8997803000,0.3472924000,0.0100000000,12.1981002600,0.0000006200
2024-04-07,68896.0000000000,70326.2900000000,68824.0000000000,69360.3900000000,21534.7443300000,976.7314819700,0.3293031300,0.0100000000,9.5760140500,0.0000004900
2024-04-08,69360.3800000000,72797.9900000000,69043.2400000000,71620.0000000000,45723.8762400000,2484.3374458900,0.2943964000,0.0202846000,9.7602052800,0.0000005000
2024-04-09,71620.0000000000,71758.1900000000,68210.0000000000,69146.0000000000,39293.9024200000,2542.6347050200,0.4723934800,0.0197070300,14.2003389100,0.0000007200
2024-04-10,69146.0000000000,71172.0800000000,67518.0000000000,70631.0800000000,42006.0237700000,-307.7975469900,0.4644799200,0.0134166700,10.1135621100,0.0000005100
2024-04-11,70631.0800000000,71305.8900000000,69567.2100000000,70006.2300000000,31917.2559500000,-1036.2611510700,0.4284402900,0.0191333700,8.0434832200,0.0000004100
2024-04-12,70006.2200000000,71227.4600000000,65086.8600000000,67116.5200000000,56072.8622900000,3311.9216826000,0.2916460700,0.0183834800,11.6473469600,0.0000005900
2024-04-13,67116.5200000000,67929.0000000000,60660.5700000000,63924.5100000000,71395.2201900000,609.0444524100,0.3306780000,0.0100000000,8.0607948800,0.0000004100
2024-04-14,63924.5200000000,65840.0000000000,62134.0000000000,65661.8400000000,61599.1781800000,2412.5908142400,0.3594305400,0.0100000000,9.8866415700,0.0000005000
2024-04-15,65661.8500000000,66867.0700000000,62274.4000000000,63419.9900000000,52389.5306900000,-1263.1716843400,0.4070776300,0.0068736300,10.5304685500,0.0000005300
2024-04-16,63419.9900000000,64365.0000000000,61600.0000000000,63793.3900000000,53435.2933100000,2527.2745841800,0.3866347300,0.0070393000,23.9009522900,0.0000012100
2024-04-17,63793.4000000000,64499.0000000000,59678.1600000000,61277.3700000000,50610.5450900000,-1498.8028275700,0.4214054200,0.0055732600,8.9618641200,0.0000004600
2024-04-18,61277.3800000000,64117.0900000000,60803.3500000000,63470.0800000000,43601.6091800000,-2465.7839401600,0.7715683700,0.0023665500,21.2617730300,0.0000010800
2024-04-19,63470.0900000000,65450.0000000000,59600.0100000000,63818.0100000000,69774.3027100000,646.7456473400,0.3407289800,0.0055473700,14.4649491500,0.0000007300
2024-04-20,63818.0100000000,65419.0000000000,63090.0700000000,64940.5900000000,23137.4297500000,-565.6377555800,0.5019966800,0.0038141100,6.7391507900,0.0000003400
2024-04-21,64940.5800000000,65695.5600000000,64237.5000000000,64941.1500000000,19316.4215200000,-761.9268181800,0.4877320500,0.0040828800,7.3220713400,0.0000003700
2024-04-22,64941.1500000000,67232.3500000000,64500.0000000000,66819.3200000000,31397.9937100000,-3899.6893561400,0.4302917100,0.0019974100,8.2098536300,0.0000004200
2024-04-23,66819.3200000000,67183.0100000000,65765.8100000000,66414.0000000000,22599.9000400000,-2358.3071582100,0.6199811100,0.0021574100,11.1446231600,0.0000005700
2024-04-24,66414.0000000000,67070.4300000000,63606.0600000000,64289.5900000000,33595.6963700000,9210.1434862400,0.3012734800,0.0054198000,28.5247896600,0.0000014500
2024-04-25,64289.5800000000,65297.9400000000,62794.0000000000,64498.3400000000,31341.4633800000,-924.2907526000,0.3350396800,0.0034451100,11.2221779300,0.0000005700
2024-04-26,64498.3300000000,64820.0100000000,63297.4800000000,63770.0100000000,27085.1934600000,-1499.2283611100,0.3557138300,0.0052252100,9.4009327300,0.0000004800
2024-04-27,63770.0000000000,63923.4100000000,62391.2400000000,63461.9800000000,20933.0605200000,1059.2053681300,0.3476923500,0.0051250700,16.1971295600,0.0000008200
2024-04-28,63461.9800000000,64370.0000000000,62781.0000000000,63118.6200000000,16949.2000500000,2190.0212523400,0.2644452100,0.0006824500,12.5411643200,0.0000006400
2024-04-29,63118.6200000000,64228.3500000000,61765.5300000000,63866.0000000000,28150.2294700000,-640.6641531100,0.3948422700,0.0048765000,11.6487390300,0.0000005900
2024-04-30,63866.0000000000,64734.0000000000,59191.6000000000,60672.0000000000,54947.6553500000,6488.8837220300,0.4151199900,0.0099604000,15.8650966100,0.0000008100
2024-05-01,60672.0100000000,60841.6300000000,56552.8200000000,58364.9700000000,81166.4682300000,76.4889656600,0.3081876300,0.0086564900,11.0086691500,0.0000005600
2024-05-02,58364.9700000000,59625.0000000000,56911.8400000000,59060.6100000000,47583.8196100000,1071.4883763400,0.2940654900,0.0021943000,10.8063248400,0.0000005500
2024-05-03,59060.6000000000,63333.0000000000,58811.3200000000,62882.0100000000,43628.4014300000,-3555.6158163500,0.3073547000,0.0014833200,13.3391962500,0.0000006800
2024-05-04,62882.0100000000,64540.0000000000,62541.0300000000,63892.0400000000,24368.6928200000,236.6780822200,0.4115640800,0.0071385200,6.7138074400,0.0000003400
2024-05-05,63892.0300000000,64646.0000000000,62822.1700000000,64012.0000000000,18526.7502900000,-718.0569032400,0.4228514300,0.0019399100,5.7147507000,0.0000002900
2024-05-06,64012.0000000000,65500.0000000000,62700.0000000000,63165.1900000000,34674.9194900000,-1104.4745508900,0.3857324900,0.0033388700,14.6407045400,0.0000007400
2024-05-07,63165.1800000000,64422.4100000000,62261.0000000000,62312.0800000000,25598.7947200000,797.7017432500,0.3506708100,0.0057255200,6.9889557400,0.0000003500
2024-05-08,62312.0700000000,63020.2200000000,60888.0000000000,61193.0300000000,26121.1900400000,531.9540537400,0.3981361300,0.0082118800,10.9038359600,0.0000005500
2024-05-09,61193.0300000000,63429.0300000000,60630.0000000000,63074.0100000000,30660.8061000000,-1674.3784039400,0.3869647100,0.0040553100,7.4786584200,0.0000003800
2024-05-10,63074.0000000000,63469.1300000000,60187.1200000000,60799.9900000000,36529.3402500000,1626.7922973600,0.3663092200,0.0061553000,6.6458538500,0.0000003400
2024-05-11,60799.9900000000,61515.0000000000,60487.0900000000,60825.9900000000,13374.5693600000,45.4891722500,0.4469183600,0.0041181000,10.6017561500,0.0000005400
2024-05-12,60825.9900000000,61888.0000000000,60610.0000000000,61483.9900000000,12753.1323600000,1381.9619505800,0.5236481300,0.0071049100,17.3547848300,0.0000008800
2024-05-13,61484.0000000000,63450.0000000000,60749.2100000000,62940.0800000000,32733.4183900000,172.7549460200,0.3805289400,0.0089677000,9.1104209500,0.0000004600
2024-05-14,62940.0900000000,63118.3600000000,61142.7700000000,61577.4900000000,29088.7204100000,1358.7449233300,0.3614767100,0.0085538500,14.1206061100,0.0000007200
2024-05-15,61577.4900000000,66444.1600000000,61319.4700000000,66206.5000000000,43559.7471900000,-6623.7772516200,0.3105327400,0.0014791400,49.3050447400,0.0000025000
2024-05-16,66206.5100000000,66752.0100000000,64602.7700000000,65235.2100000000,31106.3671000000,-490.1611268300,0.3467791200,0.0053560600,8.5122127000,0.0000004300
2024-05-17,65235.2100000000,67451.2000000000,65106.3800000000,67024.0000000000,26292.2340900000,-1842.5226103300,0.3904273900,0.0012480700,9.5693804400,0.0000004900
2024-05-18,67024.0000000000,67400.0100000000,66600.0000000000,66915.2000000000,14441.2577400000,-41.4166990700,0.3447488800,0.0033277400,6.2488239600,0.0000003200
2024-05-19,66915.2000000000,67700.0000000000,65857.2500000000,66274.0100000000,18025.3040900000,685.5222630400,0.4698343000,0.0064124500,8.9320207700,0.0000004500
2024-05-20,66274.0000000000,71515.5600000000,66060.3100000000,71446.6200000000,50816.7011000000,-2458.4369345500,0.3200543000,0.0041860000,11.7060154300,0.0000005900
2024-05-21,71446.6200000000,71979.0000000000,69162.9400000000,70148.3400000000,49607.4336000000,7444.8715584100,0.2861698700,0.0121961100,11.0935969100,0.0000005600
2024-05-22,70148.3400000000,70666.0000000000,68842.1900000000,69166.6200000000,27673.1802600000,-3335.1989729100,0.3015649700,0.0111787800,22.7898186100,0.0000011600
2024-05-23,69166.6200000000,70096.1200000000,66312.1600000000,67969.6500000000,40513.1737400000,3414.1946207200,0.3751401800,0.0101362500,18.8275667500,0.0000009600
2024-05-24,67969.6600000000,69250.0000000000,66600.1200000000,68549.9900000000,28095.8366400000,-1426.1997412700,0.4029726600,0.0100000000,13.8055819900,0.0000007000
2024-05-25,68549.9900000000,69610.0000000000,68500.0000000000,69290.5700000000,12130.3941800000,-134.9064498100,0.4330202600,0.0100000000,7.0453335100,0.0000003600
2024-05-26,69290.5600000000,69562.2300000000,68128.0100000000,68507.6700000000,11872.1179700000,-165.1110135200,0.4677186800,0.0100000000,13.2541704200,0.0000006700
2024-05-27,68507.6700000000,70687.5600000000,68250.0000000000,69436.4300000000,23136.9273700000,1058.0549224700,0.4613373200,0.0119415900,18.5003785400,0.0000009400
2024-05-28,69436.4300000000,69591.8100000000,67277.9100000000,68398.3900000000,32622.9704200000,1153.9033470200,0.4565419200,0.0100000000,502.9711767400,0.0000255300
2024-05-29,68398.4000000000,68935.6800000000,67124.6500000000,67652.4200000000,23159.8314900000,3406.8130138400,0.5631764400,0.0117949300,9.1183782700,0.0000004600
2024-05-30,67652.4100000000,69500.0000000000,67128.0000000000,68352.1700000000,28478.2184000000,-2096.5888094700,0.3941887400,0.0104369900,12.3456873100,0.0000006300
2024-05-31,68352.1700000000,69044.1000000000,66670.0000000000,67540.0100000000,26690.3218400000,1031.4252991900,0.3828638800,0.0109273700,7.3971396600,0.0000003800
2024-06-01,67540.0100000000,67900.0000000000,67428.4400000000,67766.8500000000,8837.6613300000,729.2248527500,0.4155329500,0.0109210900,9.4054077500,0.0000004800
2024-06-02,67766.8400000000,68460.0000000000,67257.4700000000,67765.6300000000,15426.3252900000,-1179.9730252600,0.5351302100,0.0103354100,8.0879474300,0.0000004100
2024-06-03,67765.6200000000,70288.0000000000,67612.4800000000,68809.9000000000,29633.3740000000,-2347.8698346900,0.3419023600,0.0115231500,18.0850888100,0.0000009200
2024-06-04,68809.8900000000,71063.4500000000,68567.3200000000,70537.8400000000,29619.7848900000,-3268.3188009800,0.3294496900,0.0102304100,10.8823719500,0.0000005500
2024-06-05,70537.8300000000,71758.0000000000,70383.6600000000,71108.0000000000,28703.1808200000,-2204.2315032800,0.2806316900,0.0132332200,10.5520119500,0.0000005400
2024-06-06,71108.0000000000,71700.0000000000,70117.6400000000,70799.0600000000,21842.0044900000,1539.7830112800,0.3711092900,0.0120633600,24.6050406200,0.0000012500
2024-06-07,70799.0600000000,71997.0200000000,68420.0000000000,69355.6000000000,35598.4504500000,-3270.0571743700,0.5773036700,0.0102113500,11.2000475500,0.0000005700
2024-06-08,69355.6000000000,69582.2000000000,69168.0200000000,69310.4600000000,9773.8296700000,7243.3092666900,0.4174365400,0.0100000000,11.1074815400,0.0000005600
2024-06-09,69310.4600000000,69857.1400000000,69130.2400000000,69648.1400000000,9890.5670900000,1313.4895358800,0.3983808800,0.0100000000,10.8352471500,0.0000005500
2024-06-10,69648.1500000000,70195.9400000000,69172.2900000000,69540.0000000000,17122.6694100000,1197.2604356700,0.3162146200,0.0100000000,9.3098279300,0.0000004700
2024-06-11,69540.0000000000,69590.0100000000,66051.0000000000,67314.2400000000,41436.0158800000,2205.5303023300,0.4401682100,0.0100000000,55.8030418500,0.0000028300
2024-06-12,67314.2300000000,69999.0000000000,66905.0000000000,68263.9900000000,37175.3235600000,112.6678641400,0.4361809500,0.0100000000,15.7768750600,0.0000008000
2024-06-13,68263.9800000000,68449.3000000000,66251.7800000000,66773.0100000000,29079.5557100000,-1067.8851181600,0.4569701100,0.0100000000,7.5977102100,0.0000003900
2024-06-14,66773.0100000000,67370.2400000000,65078.0000000000,66043.9900000000,28408.1879700000,2989.4888025900,0.3602383700,0.0100000000,9.2920359700,0.0000004700
2024-06-15,66043.9900000000,66478.4800000000,65857.1000000000,66228.2500000000,11451.8024200000,1760.8070939300,0.4221695100,0.0100000000,20.8706007000,0.0000010600
2024-06-16,66228.2500000000,66998.7000000000,66034.5000000000,66676.8700000000,9392.5222300000,-39.2349073400,0.4727823100,0.0100000000,5.4356338900,0.0000002800
2024-06-17,66676.8600000000,67298.8100000000,65130.0000000000,66504.3300000000,27386.1685100000,1297.4798032300,0.4578627900,0.0100000000,13.5615003300,0.0000006900
2024-06-18,66504.3300000000,66588.2300000000,64060.0000000000,65175.3200000000,42350.1024400000,370.1450620100,0.3629167600,0.0092125900,7.4356078400,0.0000003800
2024-06-19,65175.3200000000,65727.5400000000,64666.0000000000,64974.3700000000,20060.7957600000,-3604.6221879800,0.3980324800,0.0047088500,8.4523382800,0.0000004300
2024-06-20,64974.3700000000,66482.9400000000,64559.1500000000,64869.9900000000,24265.2903100000,683.8795676000,0.4411140100,0.0066015800,8.7482788300,0.0000004400
2024-06-21,64869.9900000000,65066.6600000000,63379.3500000000,64143.5600000000,25993.5644200000,946.7663627500,0.5070886600,0.0087497400,16.1788502800,0.0000008200
2024-06-22,64143.5600000000,64546.8100000000,63943.8200000000,64262.0100000000,7308.9554200000,404.8510679000,0.4040543100,0.0085835900,162.3217705400,0.0000082300
2024-06-23,64262.0100000000,64521.0000000000,63178.3200000000,63210.0100000000,8224.4544700000,74.2456840400,0.4735553300,0.0059856500,9.9824701500,0.0000005100
2024-06-24,63210.0100000000,63369.8000000000,58402.0000000000,60293.3000000000,52161.3541400000,5677.5477071000,0.4041633400,0.0095175500,20.3383130800,0.0000010300
2024-06-25,60293.3000000000,62420.0000000000,60257.0600000000,61806.0100000000,31189.2436100000,-1872.0879087600,0.4313299700,0.0068601000,11.4397064300,0.0000005800
2024-06-26,61806.0100000000,62487.8100000000,60712.0000000000,60864.9900000000,22485.6646300000,3508.5466686200,0.4596866600,0.0099035800,14.4504905000,0.0000007300
2024-06-27,60864.9800000000,62389.2200000000,60606.6300000000,61706.4700000000,18344.2863100000,3377.1741807800,0.5074832400,0.0100000000,36.8929065200,0.0000018700
2024-06-28,61706.4600000000,62225.3100000000,60063.0000000000,60427.8400000000,24821.1925500000,3234.3450605700,0.3875424400,0.0100000000,12.7292080300,0.0000006500
2024-06-29,60427.8400000000,61224.0000000000,60383.7700000000,60986.6800000000,11509.5590400000,1656.0254115800,0.3639790400,0.0100000000,5.5151968100,0.0000002800
2024-06-30,60986.6800000000,63058.7600000000,60712.2100000000,62772.0100000000,17326.3013600000,853.7722185000,0.4096245100,0.0100000000,10.1109063700,0.0000005100
2024-07-01,62772.0100000000,63861.7600000000,62497.2000000000,62899.9900000000,24547.1053800000,2685.5413062600,0.4527992000,0.0100000000,12.9699509100,0.0000006600
2024-07-02,62900.0000000000,63288.8300000000,61806.2800000000,62135.4700000000,18573.1187500000,2781.7730317600,0.4171559700,0.0100000000,9.1069677000,0.0000004600
