date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,log_open,log_high,log_low,log_close,log_volume,Target,Daily_Return,High_Low_Spread,Close_Open_Spread,MA_7,MA_30,log_MA_7,log_MA_30
2015-02-12,219.207993,222.199005,217.613998,221.764008,15206200.0,44.95330578636985,43.93793362873778,-44.24667075628109,-76.37029071595646,241.93074393023255,233.85357687737573,241.93074393023255,237.48837930152425,-4.9504496820726445,232.0296509,4.58500699999999,11.544245417604149,15.21998904342385,5.394572522449049,5.408063772611915,5.387307608458997,5.406112951017857,16.53721386314955,0,0.011766361856571983,4.58500699999999,2.556015000000002,222.04714557142856,225.51980033333334,5.407310010196666,5.419674219022193
2015-02-13,221.968994,240.259003,221.261993,235.427002,42744400.0,62.25843357149662,51.159399005928194,152.82838042446136,125.6451685042322,241.78293161363635,233.928097747257,241.78293161363635,237.41862996466452,-3.706054156729977,231.408651,18.997010000000017,12.610134033697106,15.50053799681586,5.407032721434367,5.485871057657506,5.4038568346929114,5.465639500667352,17.57074877400939,1,0.06161051165705844,18.997010000000017,13.458007999999978,223.92728785714283,227.4306005,5.415492237064093,5.428930167624604
2015-02-14,235.528,259.808014,235.528,257.321014,49732500.0,76.22906622965752,60.04173190733628,190.10380743975327,264.64787314270563,242.12822233333333,235.02708473543495,242.12822233333333,238.0827323661489,-0.9932924737623524,231.58880160000004,24.381012000000027,14.293323065032492,16.158286311685668,5.466066594158734,5.563784558107994,5.466066594158734,5.554203051806205,17.722169221000843,0,0.09299703013675553,24.280014000000023,21.793014,228.1511472857143,229.01316783333334,5.432857361379476,5.435699652848741
2015-02-15,257.506989,265.610992,227.684006,234.824997,56552400.0,52.79991913093084,49.98319096172207,82.35084878813385,131.24403420040957,241.9694565652174,235.01766390056548,241.9694565652174,237.9754832513135,-0.6039653027470706,229.65640185,37.926986,17.672374098072673,17.766381766534167,5.554922730333481,5.58579063720224,5.4323411641713175,5.463089991814619,17.850678217626857,1,-0.08742394043263013,37.926986,-22.68199199999998,229.781575,229.90410106666664,5.439943979992585,5.4397093772715825
2015-02-16,234.824997,239.520996,229.022003,233.843002,28153700.0,51.98620025742379,49.59263141474176,18.503699186970056,52.9972516068981,241.79655327659577,234.9633063889156,241.79655327659577,237.8411980427406,-0.3685499745816685,228.17480165,10.498992999999984,16.646873494953407,17.23083439171518,5.463089991814619,5.482807387190567,5.438174969564962,5.458917214285802,17.153189378153108,1,-0.004181816299565377,10.498992999999984,-0.9819949999999835,231.74343228571428,231.0568679666667,5.448552107781029,5.445019401170706
2015-02-17,233.421997,245.774994,232.313995,243.610001,27363100.0,59.269945955033,53.48565255998776,46.23473764963415,97.04977919606532,241.8343334375,235.3606275931544,241.8343334375,238.02630602672107,0.5812109291101137,228.65955205,13.460998999999989,16.191469986759383,16.9536555554609,5.457122897156454,5.5084769659903055,5.452385164369248,5.499665109579929,17.124705984939332,0,0.04176733499170515,13.460998999999987,10.188004000000006,235.13928885714287,232.16590116666666,5.463156558880828,5.449892788058422
2015-02-18,243.779999,244.251007,232.339996,236.326004,25200800.0,52.35902883025087,50.361822007348295,6.553780935173702,61.608497430040465,241.7219185510204,235.40469050088973,241.7219185510204,237.9724093011823,0.7497521197684875,228.80020225,11.911010999999974,15.579655050947116,16.583668672005345,5.500359843868892,5.502282204451314,5.452496600253343,5.469434740244535,17.042386337690782,0,-0.02990023796272634,11.911010999999974,-7.453994999999992,237.58800399999998,232.88140156666668,5.473866079916613,5.453052791234645
2015-02-19,236.410004,242.671997,235.591995,240.283005,18270500.0,55.637422596404704,52.00186640386221,-2.5317056401477345,65.42303719400572,241.69314028,235.62593055146925,241.69314028,238.04479024499767,1.1826008698315036,229.49310235,7.0800020000000075,14.364872943225436,15.887721714849905,5.4697886211360665,5.495823046355399,5.466337117497703,5.48597053915185,16.720798349981497,0,0.016743823925529533,7.0800020000000075,3.8730010000000163,240.233575,233.84700166666667,5.485274306792898,5.457316108194137
2015-02-20,240.251007,247.100998,239.298996,243.779007,23876700.0,58.57566963981182,53.46475734738813,37.66976703931336,82.59218131918612,240.28374056,235.9934317473263,241.73403962745095,238.22237199478565,1.7818839922348104,230.80885245000005,7.802002000000016,13.426958643911613,15.296674357665,5.485837914303648,5.513835913261208,5.481883964623,5.500355791241985,16.988413687866487,1,0.014549518389783689,7.802002000000016,3.52800000000002,241.4267185714286,234.40973513333336,5.490233776874989,5.459698175046851
2015-02-21,243.751999,255.320007,243.184006,244.533997,12284200.0,59.25558667594785,53.792291239257565,141.13337297483145,98.09806629016106,238.87378024,236.3761564973939,241.78788496153845,238.41567678131804,2.290123230850696,231.68695229999997,12.136000999999991,13.242475208343215,15.06602145095021,5.500245448895141,5.546426691189607,5.497922064036185,5.503435418298746,16.32382452315727,1,0.003097026316133844,12.136000999999993,0.7819979999999873,239.60000185714287,234.78066816666666,5.4829812578024955,5.4612441996487595
2015-02-22,244.544006,246.391998,233.850998,235.977005,19527000.0,48.688534627772434,49.536645511541415,-31.977653245038933,29.185629089465134,237.97168032,236.3583690440763,241.6782457169811,238.3417879356327,1.990169115181999,231.57435234999997,12.540999999999997,13.142236094422692,14.882040473485922,5.503476181680287,5.510974115053728,5.458951261984946,5.467963111111415,16.787308732433775,0,-0.0349930566096297,12.540999999999997,-8.567001000000005,239.76457442857145,234.88393506666665,5.483677417702038,5.461682840717474
2015-02-23,235.994995,240.108994,232.421005,238.891998,16400000.0,52.08450361637724,50.95994867096253,-84.52149618440846,9.58338564786246,237.46562014,236.47067501114591,241.62664853703703,238.35828547240652,1.9616336933578111,232.155552,7.6879889999999875,12.362868871179272,14.358610227422746,5.46803902276868,5.485249088514575,5.452843711518594,5.480188813724521,16.612791953770035,0,0.012352868873812595,7.6879889999999875,2.897003000000012,240.4858595714286,234.585435,5.486716217621854,5.460461192849065
2015-02-24,238.998001,239.901001,236.401993,238.735001,14200400.0,51.86880064324435,50.876718859088896,-45.09783857918996,10.169658198250293,236.75084018,236.57053349862,241.57407312727273,238.36946708476825,1.904523005899847,232.7496522,3.499008000000003,11.096339677313864,13.569528688437716,5.480630594140637,5.484386064863334,5.469754877254061,5.479534150805484,16.468780761609384,0,-0.0006571881909581689,3.4990080000000034,-0.2629999999999768,239.789431,234.0860016333333,5.483840366368362,5.458440429251974
2015-02-25,238.889999,239.339996,235.529999,237.470001,11496200.0,49.92517267956627,50.165765307129874,-64.3717870991291,-16.959871229201596,235.7764603,236.61000786024283,241.500786125,238.34303046105347,1.7383866880560106,233.76760265,3.80999700000001,10.055248027228483,12.86125426768858,5.480180480773253,5.482054570840065,5.466075045553718,5.474243520446531,16.257527190930528,0,-0.005298762203703955,3.80999700000001,-1.4199979999999925,239.95285914285714,232.88590193333332,5.484527334968647,5.453753451056546
2015-02-26,237.337006,237.710007,234.257004,236.425995,13619400.0,48.18660144964101,49.55035319395539,-75.9501349161704,-64.06236988341067,234.61824008,236.60196974763585,241.4117547017544,238.28722116739303,1.506077715862432,234.4756021,3.4530029999999954,9.11192605658658,12.179253391033882,5.4736856636973785,5.475249455381837,5.460678550604654,5.469855974917329,16.427005878276518,0,-0.004396370049284615,3.4530029999999954,-0.911011000000002,239.40185771428574,231.98426823333332,5.482225254363716,5.450157091835148
2015-02-27,236.436005,256.653015,236.436005,253.828003,44013900.0,69.10717814128218,58.65499216889356,126.47582817533674,129.5960229605716,234.02782016,237.3510971216449,241.62582794827588,238.7354755387118,2.6802436057233763,235.77930235,20.227019999999985,10.700004569570522,12.762014847993491,5.469898134534234,5.5516137766269775,5.469898134534234,5.5405888195430695,17.60001607380477,1,0.0736044613029967,20.217009999999988,17.391998,240.83742857142855,232.64803523333333,5.487972829835299,5.452869261926966
2015-02-28,253.520004,254.692001,249.479004,254.263,13949300.0,69.46671121307611,58.85488373673799,140.1846705431035,181.60425611835157,233.30492036,238.0834347183585,241.84001730508473,239.17933425103303,3.603805814214553,237.3218522,5.212997000000001,9.91605835689396,12.215906699129116,5.539379434080448,5.543973599054599,5.523375100644866,5.542294386208196,16.450939957449343,1,0.0017137470840835611,5.212997000000001,0.7429960000000051,242.22728614285714,233.3397019,5.49352411096522,5.455695374018907
2015-03-01,254.283005,261.660004,245.932999,260.201996,25213700.0,74.24169690890353,61.58560192318865,107.65669985194768,167.9195491214067,233.01304047999997,239.03733771185304,242.14605028333332,239.7750407571006,4.75558807736283,239.32645195,15.72700500000002,10.746273461543996,12.469673523092652,5.542372753288985,5.570860435385827,5.509117040721259,5.565294039026984,17.042898095211726,1,0.023357688692416945,15.72700500000002,5.918991000000005,245.68799914285714,234.46560166666669,5.507428529238874,5.460311157756497
2015-03-02,260.356995,276.300995,258.312988,275.670013,40465700.0,82.53898762956418,67.61423720423318,149.3910921277839,226.6722150877561,233.21324066,240.61103322668225,242.69562344262297,240.7835677787204,6.827034845483922,242.11800235,17.988006999999982,11.780892139328252,12.868176970081072,5.565887269675447,5.6251035407869505,5.558035779990568,5.622825507230111,17.515965284374886,1,0.05944618887550712,17.988006999999982,15.313018,250.94200128571427,236.40580193333332,5.527805199739673,5.468184632526737
2015-03-03,275.04599,285.79599,268.161011,281.701996,50461300.0,84.77084807347862,69.6167242921233,135.68066596674043,207.78864683781663,233.49136078,242.36966863071945,243.32475848387097,241.92377925020176,8.849281438036115,245.24385225,17.634979000000044,12.617249376351444,13.212138668876143,5.620567482270624,5.65877112675882,5.595309754443246,5.64439332516277,17.73671728364307,1,0.021881172109931457,17.634979000000044,6.656005999999991,257.08014342857143,238.23013513333333,5.551356510362141,5.475356982885645
2015-03-04,281.98999,284.225006,268.126007,273.09201,41383000.0,69.89355632015025,63.57413504312825,80.63795486330152,142.16290304781495,234.43598114,243.67984737557495,243.79725453968257,242.78534956155215,9.650703797777226,247.81025235,16.098998999999992,13.11467231520627,13.420296225072187,5.645411525992933,5.653278363518457,5.595179697433217,5.6134638529385965,17.53838075060996,1,-0.03056416398270745,16.098998999999992,-8.897979999999961,262.16900185714286,239.39223533333333,5.571245129289579,5.47989173568672
2015-03-05,272.739014,281.666992,264.769012,276.178009,41302400.0,71.95191339718289,64.75495998084148,56.50017568240782,110.34249335867712,236.39748138,245.0610198162844,244.303203828125,243.70122778623025,10.412956979118604,249.8478027,16.897980000000018,13.655172908970156,13.67088565781929,5.6121751488185705,5.644269498066527,5.582627555585047,5.624659931556917,17.536431191834673,1,0.011300217095329801,16.897980000000018,3.438994999999977,267.847861,241.02256880000002,5.593359980238092,5.48636305343302
2015-03-06,275.600006,277.608002,270.015015,272.722992,28918900.0,66.0532121774252,62.319188594907274,39.76976316991435,88.1651434880888,237.65506134,246.23280558798473,244.74043133846155,244.49119917615252,10.617434687403858,250.6179016,7.592986999999994,12.789107801892092,13.233208850335997,5.622572440922632,5.629805783115572,5.60217422524891,5.612116616902825,17.180005953149642,1,-0.012510109014508775,7.592986999999994,-2.877014000000031,270.5471451428571,242.55156863333335,5.603578237003772,5.492476918295988
2015-03-07,272.294006,277.854004,270.132996,276.260986,17825900.0,69.08143020757717,63.8199917478302,40.360257121039965,79.44986884648577,239.01834106,247.50083782686988,245.2180155,245.34960401027112,10.937117148828603,252.68970105,7.721007999999983,12.065065921178162,12.836499759870064,5.610548160750594,5.630688361706833,5.602609460643926,5.624959250332717,16.69616306997175,1,0.012972848288493433,7.721007999999983,3.966979999999978,273.6897145714285,244.5232351,5.615387503307274,5.500475424279172
2015-03-08,276.433014,277.858002,272.565002,274.354004,22067900.0,65.41213166346076,62.37784959491926,20.009422088350345,68.75428155525125,240.52022124000004,248.631389666979,245.652881,246.12767362164763,10.911506156580373,254.71525115,5.293000000000006,11.097596294918334,12.293892951281098,5.625579513056003,5.630702698855601,5.611539260899694,5.618057557095409,16.909634667230627,0,-0.006902827748540785,5.293000000000006,-2.0790100000000393,275.71143,246.25950170000002,5.622925148745621,5.507465212429173
2015-03-09,274.812012,292.700989,273.893005,289.606995,59178200.0,76.87438899500268,68.507687418,191.4112407944237,100.5867275707476,242.10558104,250.3515502056456,246.29926502941177,247.285910880407,11.977724443127729,257.01510085,18.807983999999976,12.199111127907186,12.762218989221566,5.619719517710276,5.682562205580587,5.616381949230867,5.671971821734302,17.89606380569091,1,0.055596021117300776,18.807983999999976,14.794983000000002,277.7024274285714,248.32126826666666,5.629946050817648,5.515442700433699
2015-03-10,289.862,300.044006,289.743011,291.76001,67770800.0,78.07113331697799,69.26882173973938,162.27141209822489,125.59207467723488,243.6435614,252.0850897804909,246.9581164057971,248.4626029912284,12.847391430039464,259.78680115,10.43701100000004,11.947376490168429,12.595127600474784,5.6728489278862755,5.707256453398343,5.67243975327667,5.679353194890697,18.031641996431556,0,0.007434264493507925,10.300995,1.8980099999999993,279.13928657142856,250.59953516666664,5.634940317921638,5.524305018212628
2015-03-11,291.524994,297.390991,290.507996,296.378998,33963900.0,80.58576821238213,70.89408057997679,105.17832994011742,126.0850251663072,245.34484132,253.93452827052457,247.664129,249.7219886936335,13.749105979537433,262.5916008,6.882994999999994,11.223878520975504,12.184826337971623,5.678550112593954,5.698404676855081,5.675067435946069,5.695007412837078,17.340808783246125,0,0.015831463674545354,6.882994999999994,4.854004000000032,282.46599914285713,253.14183506666666,5.646589397907135,5.5341832546483065
2015-03-12,296.127014,297.088013,292.412994,294.354004,32585200.0,76.12111638826357,69.16703393373537,77.17516942061165,125.67529557716207,246.69398134,255.61792189889064,248.32173287323943,250.88749744332193,14.137853598624872,265.12035065,4.675018999999963,10.288310646799774,11.645614823247543,5.69415970394935,5.697388788537051,5.681581152390107,5.688174650458372,17.299368786212025,0,-0.006832447689157917,4.675018999999963,-1.7730099999999993,285.0625698571429,255.62566836666667,5.655662929178772,5.543874611267542
2015-03-13,294.118011,294.497986,285.337006,285.337006,31421500.0,59.10870997506825,61.93212616665502,16.097319768188015,71.95064189139484,247.73260134,256.8526613675914,248.83583388888889,251.78146040298088,13.564520106468647,267.16050110000003,9.160980000000052,10.127260974904791,11.467282024268709,5.687375313634372,5.688662021256091,5.6571694597763775,5.6571694597763775,17.26300296177037,0,-0.030633175963184822,9.160980000000052,-8.78100500000005,286.86457185714283,257.8307353,5.662099049589279,5.552631323493618
2015-03-14,284.441986,286.34201,280.976013,281.88501,22612300.0,53.74400630723233,59.37173352737962,-55.39009440195339,24.90416133932135,248.71272158,257.8902619340549,249.2885623287671,252.55787259587063,12.686238272470009,269.45590135000003,5.365996999999993,9.447071586134626,11.029518197711312,5.654038807046812,5.660673178755434,5.641822007036595,5.645040489982492,16.93400460820473,0,-0.012097961103579968,5.365996999999993,-2.5569759999999633,287.6680038571429,259.8347687,5.664967798110675,5.560595574792441
2015-03-15,281.424988,286.528992,280.996002,286.393005,11970100.0,59.3631964437093,61.604137725673425,-69.40930130347925,25.162114099216726,249.48364168,259.0690773956391,249.7899737162162,253.4253319083796,12.211997557080792,271.8309517,5.532990000000041,8.887910858356047,10.635271843065784,5.643412986123835,5.6613236968923495,5.64189289353265,5.660850634448241,16.29792251525963,0,0.01599231899560749,5.532990000000041,4.968017000000032,289.38786114285716,261.5336354666667,5.671081094875366,5.567102612585136
2015-03-16,285.684998,294.112,285.684998,290.592987,21516100.0,64.10313804018287,63.61032469695838,3.549821420100844,65.4696417485515,250.22114138,260.3700551010093,250.33401389333332,254.3727011621134,12.035294740437736,274.423851,8.427002000000016,8.822066108380827,10.476927691317586,5.6583840450465805,5.6873549453037615,5.6583840450465805,5.675358949776708,16.884312096545326,0,0.014665099798788717,8.427002000000016,4.907988999999986,289.52871714285715,262.6427012333333,5.671564970309995,5.5711411425174875
2015-03-17,290.595001,292.36499,284.373993,285.505005,21497200.0,55.03106935290199,59.550955647198826,-29.64845666657588,34.127265245862745,250.46178164,261.40523715810934,250.79679009210523,255.1617474944181,11.35485188503634,276.8256012,7.990996999999993,8.703340980454042,10.298723121954522,5.675365856640504,5.6814175334356944,5.653800576153414,5.657756005461192,16.883433298576442,0,-0.017508963490574625,7.990996999999993,-5.089996000000042,288.635145,264.33203483333335,5.668479657534351,5.577630009639039
2015-03-18,285.066986,285.335999,249.869995,256.299011,57008000.0,28.253457037815625,42.70430163704783,-217.43284584430504,-165.3351961124376,250.31826173999997,261.19535073246277,250.86824750649353,255.19041247942843,8.368262397192723,277.819252,35.635009999999994,12.550749200765958,12.114495170457904,5.6562260001786,5.657165942935209,5.524934856743105,5.550238875518166,17.85870218436915,0,-0.102295908963137,35.46600400000003,-28.76797499999998,282.90943257142857,265.0805684666667,5.6477984379173645,5.580674065013452
2015-03-19,255.880005,264.243988,248.636002,260.928009,52732000.0,34.1760217562947,45.343467482722474,-135.30817346088315,-172.85233857349223,250.85852206,261.18438262381756,250.99721880769232,255.33425269890887,6.301429588599035,278.17425230000003,15.607986000000013,12.987499935441582,12.364803033405003,5.548609069245599,5.580650111827238,5.520003864875911,5.568069691194422,17.780733058823813,0,0.018060928061872206,15.607986000000011,5.048003999999963,278.13429042857143,265.6578354,5.630640586593943,5.582954217733934
2015-03-20,260.955994,264.847992,259.161987,261.748993,18456700.0,35.281453871431594,45.820134357317166,-74.0365477178376,-124.04976925751112,251.42324192,261.20750476796906,251.1333172151899,255.4942260507239,4.675678124491526,278.54855194999993,5.686004999999966,11.944423865997674,11.886374432055131,5.568176527821867,5.582924686790357,5.561304463937906,5.571199177209278,16.73093806034242,0,0.0031464004310859384,5.686004999999966,0.7929990000000089,274.7645742857143,266.50526836666666,5.618359117655785,5.586346365632759
2015-03-21,261.644012,262.196014,255.649994,260.024994,17130100.0,33.88722810975783,44.93392916122128,-65.76426496565976,-117.7072215546216,252.09524174,261.1591620830864,251.244463175,255.6066387500252,3.2114170128521096,278.53970185,6.546019999999999,11.17321991412595,11.503902362893813,5.570799548739169,5.572899054959585,5.54771326562817,5.56461616518987,16.656347766371653,0,-0.006586458959175423,6.546019999999999,-1.6190179999999827,271.6417148571428,267.16333466666663,5.606869928399697,5.5889678865006935
2015-03-22,259.916992,269.747009,259.589996,267.959991,18438100.0,45.46045983531667,49.7511696865192,-22.391003579403502,-72.04542388376514,253.10516146,261.43672708680737,251.4508277160494,255.9116096772201,2.6594607164533386,278.15420075,10.157013000000006,11.02804694929805,11.407457572600942,5.564202318423607,5.601184838728668,5.562948275619282,5.59456263619808,16.729929788143224,0,0.03051628567675313,10.157013000000006,8.042999000000009,269.00842714285716,267.96936746666665,5.597400214363959,5.592108114665896
2015-03-23,267.894989,277.296997,261.744995,266.73999,22811900.0,44.07645950362772,49.04082342546324,22.109817492250095,-48.72069507130666,253.90052126000003,261.65282605260296,251.63728091463412,256.17763355119956,2.0995526405437204,277.40610045,15.55200199999996,11.674328335330983,11.704177547517306,5.594320927920817,5.628688877959793,5.571183961050421,5.590016323008084,16.942792931428002,0,-0.004552922230841583,15.552001999999959,-1.154999000000032,265.60085614285714,268.7095672333333,5.58520841053987,5.594994144822874
2015-03-24,266.576996,267.002991,244.154999,245.595001,40073700.0,27.281841794796236,38.72150540533008,-145.40884662630842,-110.66895125420749,254.0478412,260.999498227993,251.56448236144576,255.9188800704992,-0.047189227425008,276.03125,22.847992000000005,13.270570432849714,12.501864508849552,5.589407360433386,5.590998140896341,5.5018906594863175,5.5077473188297175,17.506230841711208,0,-0.07927191194691119,22.847992000000005,-20.981995000000012,259.899427,269.0301671,5.563778598163945,5.596320285080152
2015-03-25,247.472,249.190002,236.514999,246.197006,35866900.0,28.19067397362707,39.11431829861008,-158.49617290506538,-130.17872752788807,254.42642122,260.39812897838743,251.5005838333333,255.6822727317143,-1.680585922732007,274.53219985,12.675003000000004,13.18548916857065,12.5142560691336,5.515330163131922,5.522220637202413,5.470230775164796,5.510185613859703,17.395325450459755,0,0.0024512103159624044,12.675003000000004,-1.2749940000000208,258.4562834285714,269.27366736666664,5.5580567036413075,5.5973201784179905
2015-03-26,246.276001,254.354004,244.904999,248.531998,25730000.0,32.034480786782126,40.702086289222486,-70.97446322900865,-96.31920290889248,254.86000123999997,259.91673200060495,251.46565929411767,255.50903774940608,-2.755116407952982,273.32265015,9.449005,12.651704627266204,12.294906440044054,5.510505125742268,5.54265083340933,5.504945278417703,5.519587155465432,17.063168223123064,0,0.009484242062635095,9.449005,2.2559969999999794,256.6854247142857,269.60023393333336,5.551130627108594,5.598655278573322
2015-03-27,248.565994,256.811005,245.212997,247.029007,17274900.0,30.79653855194381,39.97937712890347,-50.62230900368936,-85.82986054063886,255.45836154,259.3945965917336,251.41407031395343,255.3044910608816,-3.685315669927718,271.8610512,11.59800800000002,12.501176274512186,12.245042885742471,5.51972338522631,5.552226777724308,5.506197002771286,5.513545703034938,16.664765196776695,0,-0.006047474820525811,11.598008000000021,-1.5369869999999821,254.58256957142856,269.91886746666665,5.542894416512262,5.5999653513262695
2015-03-28,246.975006,254.205002,246.975006,252.798004,16040900.0,41.005567617550206,44.08345712936994,-28.146588637560296,-69.20364203193263,256.0690015,259.12768773057775,251.4299775977011,255.24429212530077,-3.912411227632276,270.7832512,7.229996,11.748149392670973,11.886256701578,5.513327958828045,5.542067151592031,5.513327958828045,5.536538690789158,16.590652330894876,0,0.02335352058473039,7.229996,5.822997999999984,253.5501424285714,270.46460110000004,5.538883348740731,5.602188108521997
2015-03-29,252.740005,253.139008,240.850006,242.712997,21699400.0,31.52164206320093,39.0558432848938,-78.05200638050985,-93.28473647067884,256.36818148,258.4643491360202,251.330921,254.94458816552083,-4.849385518562627,268.43855130000003,12.289001999999982,11.825414150095622,11.915066615471432,5.536310140417662,5.537881392908417,5.488317724077758,5.495991291174593,16.892795214443062,0,-0.03989353887461866,12.289001999999982,-10.027007999999995,249.94342899999998,270.0941009,5.52480172802309,5.600701524243048
